tx_id,date,amount_eur,nav,units,currency
T0CCB1EA05D1D,2024-03-24,779.92,109.193079,7.14257034,EUR
TEBFFEC9F684A,2024-05-05,688.08,109.532432,6.28200637,EUR
T352B4DC8C494,2024-09-19,682.22,97.853096,6.97191783,EUR
T075194DE31C4,2024-10-25,311.58,154.608168,2.01531731,EUR
TC0C81C1D2C09,2024-10-27,252.13,154.51701,1.63173326,EUR
T298D1F8A34F3,2024-12-23,182.28,154.924188,1.17660072,EUR
TBE0725213D96,2025-03-22,191.05,149.698955,1.27624231,EUR
T6FD0ACDEF07E,2025-04-30,175.95,137.03571,1.28393777,EUR
TA34225286BF1,2023-01-22,4346.77,99.130326,43.84909017,EUR
T3E9EBDC89274,2023-01-23,917.19,99.130326,9.25239016,EUR
T87A656853B66,2023-02-01,2328.08,100.439995,23.17883637,EUR
TC293881FD3B8,2023-03-06,3340.06,90.628302,36.854453,EUR
T1981F36ECDCC,2023-03-23,2872.09,89.763093,31.99636239,EUR
TC9F28DC0496D,2023-04-23,584.11,98.238136,5.94583874,EUR
T1107894A5C6D,2023-04-24,2794.9,89.943281,31.07401179,EUR
T1B9536D07472,2023-04-25,4293.56,99.185449,43.28819009,EUR
TB4F8DFE126CF,2023-04-26,9572.99,109.303345,87.58187387,EUR
T0DFEC45447CB,2023-07-01,1415.97,84.353233,16.78625434,EUR
TC37B488DB6F1,2023-08-02,1572.48,91.453628,17.19431455,EUR
TD650311583A0,2023-08-25,2093.33,100.203837,20.89067278,EUR
TAC610661725D,2023-08-27,3202.16,87.584905,36.5605896,EUR
T855541B42692,2023-10-24,2714.9,94.003119,28.8809771,EUR
T1968FC0BAFF4,2024-02-27,4178.5,119.170662,35.06316683,EUR
T3CCEF1CB5869,2024-06-24,960.68,112.231489,8.55977451,EUR
T471ED86FE62B,2024-07-01,3502.99,98.949067,35.40193223,EUR
T53EFEB7D07F2,2024-07-17,1330.3,95.010334,14.00167924,EUR
TA3C755CEFFDB,2024-07-25,2213.24,98.534401,22.46158364,EUR
T540762E711D1,2024-08-23,10677.11,113.590561,93.99646557,EUR
TA8ECBBD58D5F,2024-09-05,761.69,92.832237,8.20501594,EUR
T00C074F03C9B,2024-09-28,1971.4,92.735991,21.25818533,EUR
T022B7A528955,2024-10-05,846.07,120.866475,7.0000037,EUR
T9F43FED19EAF,2024-10-31,2847.38,98.180369,29.00149849,EUR
T060E14E487B8,2024-11-19,6093.9,101.624905,59.96465818,EUR
TFCE780290B80,2024-11-21,2887.81,129.166962,22.35716871,EUR
T20606D3AC8FD,2024-11-27,2263.88,101.949181,22.20601211,EUR
T250B3C75CA80,2025-01-01,7732.5,91.551607,84.46060124,EUR
T1075EF2EF947,2025-01-25,3310.89,118.445388,27.9529037,EUR
TC9F0B21F85D5,2025-01-26,5017.45,136.365932,36.79401538,EUR
T301E2C978084,2025-05-23,4591.74,127.321659,36.06410891,EUR
T053DA7E9F1C6,2025-05-30,216.86,98.917976,2.19229883,EUR
T249D3AF1E4E8,2025-06-27,2342.27,104.834657,22.34255397,EUR
TB1421C457303,2025-07-30,999.93,108.650292,9.20317306,EUR
T848EA83AFFD6,2025-09-29,1235.37,102.470884,12.05582511,EUR
T1F5A2B4DCDCE,2025-10-01,8755.56,152.994732,57.22785251,EUR
T70DB569D88B2,2025-10-26,1817.94,99.524724,18.26625197,EUR
TE2DB8F209D3C,2025-12-20,12490.57,92.465363,135.08373622,EUR
TC6647CBE59CF,2025-12-29,755.6,89.160746,8.47457056,EUR
T7FF5DC1FDC25,2023-03-21,162.34,113.600458,1.42901317,EUR
T8697535E8837,2023-04-02,653.36,89.385781,7.30948316,EUR
T774EE94C9A9B,2023-05-23,1410.74,120.36377,11.72067694,EUR
TE9536B4D9CCA,2023-06-28,343.08,83.486467,4.10940623,EUR
TDB771B162824,2023-09-23,1077.66,118.77182,9.07332634,EUR
T3988D6718ECD,2023-12-01,175.91,127.398215,1.38077364,EUR
T27FDC40F280A,2023-12-25,342.27,120.015223,2.8519204,EUR
TEBDB0CBB5BAF,2023-12-28,216.39,122.210204,1.77060623,EUR
TD8AAD0C8BA3B,2024-01-02,984.71,116.990392,8.41703211,EUR
TAA9C3404AFFF,2024-08-21,1197.86,102.892986,11.64178858,EUR
T9F454B061252,2024-12-02,324.91,97.24262,3.34118979,EUR
T4D235A385384,2024-12-30,842.38,94.530556,8.91117561,EUR
TB2BA0E0113FB,2025-01-07,1207.01,99.014157,12.19029669,EUR
T810670E2D17A,2025-02-15,341.46,96.84653,3.52583206,EUR
T8EC54071BD18,2025-02-20,385.77,95.501208,4.03944765,EUR
TB4224386116C,2025-02-28,606.77,99.298105,6.11055859,EUR
TACD33B6C55F9,2025-03-27,186.05,98.194594,1.8947341,EUR
TFC3C48A6D39D,2025-06-03,380.13,86.579611,4.39049513,EUR
T424C54ACBE1F,2025-06-04,1745.9,86.846929,20.10314655,EUR
TB82FB2F269D5,2025-06-22,240.55,87.39546,2.75241768,EUR
T7E526FDBE774,2025-08-07,664.01,83.069678,7.99345506,EUR
TAA988251EF69,2025-09-25,518.42,74.943075,6.91752237,EUR
T011D04B8E2CB,2023-01-14,635.61,101.559396,6.25850641,EUR
TB260B2F8224B,2023-12-26,148.26,84.070875,1.7635536,EUR
T0A8161E1436D,2024-03-26,303.09,120.952601,2.50582676,EUR
T1E440C157AA8,2024-07-29,134.17,73.587847,1.82321329,EUR
T4F2C20FF02F1,2024-08-29,291.01,74.197586,3.92207764,EUR
TD5EFEFB63F90,2024-10-01,1063.45,70.522666,15.07955793,EUR
T71DC54A5C39A,2024-10-03,275.16,70.656115,3.89441676,EUR
T660C11DA18AD,2025-01-25,125.65,71.309065,1.76203577,EUR
TDBDAB12A8BD9,2025-06-06,210.19,93.084568,2.2580809,EUR
TC5EF94479389,2025-08-31,104.56,78.166583,1.33760012,EUR
T3A92C39CB552,2025-10-27,132.44,75.602005,1.75175946,EUR
TBFA8C43C61FD,2023-03-22,428.61,85.586688,5.00796019,EUR
T15D044AE2F66,2023-04-24,180.11,90.231557,1.99608756,EUR
T31C06DD4A1BA,2024-01-28,734.71,131.419175,5.59058108,EUR
T0C7861E1F176,2024-02-01,428.9,103.308683,4.15166482,EUR
T81AD5264DE23,2024-07-01,663.05,69.361948,9.5593448,EUR
T13DAA858C355,2024-07-29,273.64,151.922548,1.80121362,EUR
TFD0B0888A60B,2024-08-19,420.03,106.293848,3.95157406,EUR
TF271FB08ED97,2024-09-26,298.3,72.755214,4.10009525,EUR
T3B162635938C,2024-10-30,1044.4,71.133531,14.68219432,EUR
T1199FA2939A3,2024-12-30,381.89,146.422311,2.60813725,EUR
T37BC7426F0FA,2025-06-24,352.31,148.459329,2.37307736,EUR
TD340D9F9144C,2025-08-26,248.2,99.490934,2.49474154,EUR
T9A36558E6201,2023-02-20,1545.98,96.511624,16.01863046,EUR
T7010C3D795EA,2023-04-26,1819.77,110.259065,16.50448758,EUR
T100C5CCA6EC9,2023-09-05,1397.29,116.228285,12.02195453,EUR
T18F524CA17C1,2024-04-20,1825.44,113.971106,16.01667339,EUR
T13E4BCC7B271,2024-05-05,1291.42,115.648356,11.16674398,EUR
TD387D53362AF,2024-06-26,1402.91,69.983007,20.04650391,EUR
TE02BB1DAF403,2024-07-02,501.24,108.428729,4.62275754,EUR
TA8B3233C9341,2024-08-14,3830.22,74.518068,51.39990123,EUR
TBE80D0C3CADF,2024-08-25,335.44,96.622335,3.47169697,EUR
T9F3343D63B0B,2024-10-20,1152.74,90.131295,12.78956255,EUR
TE083256788BD,2025-05-27,308.89,126.308649,2.44550735,EUR
T687C0760ACA2,2025-09-02,832.05,143.261133,5.80792116,EUR
T1A96FF476329,2023-01-24,235.44,96.409339,2.44206391,EUR
T5F9C0A4B5E32,2023-01-26,603.24,92.202654,6.54249368,EUR
TA531597183F3,2023-04-23,322.35,106.853969,3.01670547,EUR
TE5355B716144,2023-09-02,827.4,80.416191,10.28895617,EUR
T76C7551CCAF5,2023-10-18,1609.29,117.591814,13.68536109,EUR
T110563ABB17B,2023-11-25,154.11,75.186778,2.04973119,EUR
TE0D5DE22B3B8,2023-11-27,623.31,74.851355,8.32732472,EUR
T8AD06B624E05,2024-04-18,931.37,66.198269,14.06940046,EUR
T5B761A1F8360,2024-06-20,169.0,115.084815,1.46851769,EUR
T9261E385A34D,2024-07-29,227.37,106.028109,2.14446138,EUR
T9C59C39A92B5,2024-12-03,225.46,53.606648,4.20585345,EUR
T9018D4859F98,2025-03-24,316.82,56.874963,5.57054002,EUR
TC5B49A8C126A,2025-07-22,267.91,56.112434,4.77455895,EUR
T1DF69CF8959A,2025-10-03,301.64,52.942662,5.69740168,EUR
TDFA71173B604,2023-01-21,372.87,97.278792,3.83298946,EUR
T2843F5258B1B,2023-04-19,1410.31,92.384177,15.26573315,EUR
TF2EF50ACAE52,2023-04-22,502.83,93.523562,5.37646404,EUR
T197E2569DC88,2023-06-19,1465.29,84.935428,17.25181444,EUR
T5513BC0B296C,2023-10-29,598.42,107.243343,5.57999135,EUR
T33A1E129B359,2024-01-27,790.14,71.134682,11.10769598,EUR
T7787786DAD7B,2024-04-04,267.4,66.52876,4.01935772,EUR
TA8DD3B4891D7,2024-08-22,156.34,50.915705,3.07062081,EUR
T74789E3613B4,2024-09-23,249.94,53.659241,4.65787592,EUR
TFB8434469453,2024-09-26,346.9,123.910963,2.79957533,EUR
TF68E507E0B25,2024-11-02,218.51,124.617273,1.75341755,EUR
TA2AA99C1383E,2025-02-28,165.19,54.985687,3.00417628,EUR
T3A5F45C0E13D,2025-04-06,478.45,56.908595,8.40742327,EUR
T41F9B313D682,2025-04-07,164.66,56.908595,2.89341913,EUR
T31743C09B6A5,2025-05-27,110.81,56.127714,1.97424192,EUR
T5A5E5B663DF5,2025-06-10,150.86,54.970222,2.74443974,EUR
TF279022BBC57,2025-07-10,293.58,54.888447,5.34875403,EUR
TCCF98795D78D,2025-09-22,166.46,50.262942,3.31174672,EUR
TC5A04FC9258A,2025-09-25,294.97,149.590555,1.97183345,EUR
T14379A822BD5,2023-01-04,1221.71,103.36039,11.81988144,EUR
T6A4ABBCC37CA,2023-03-01,713.8,113.115609,6.3104016,EUR
TD711BDFD6D01,2023-03-20,2795.51,84.013862,33.27435803,EUR
TFB4D02845424,2023-03-23,1234.67,87.281809,14.14581712,EUR
T924833FCDE80,2023-03-28,1648.01,87.644483,18.80329967,EUR
T953A70BEA0FD,2023-04-29,509.77,112.394481,4.53555424,EUR
T85ED0ADF7B90,2023-05-03,478.35,91.181689,5.24610799,EUR
T2B86C06932C8,2023-05-04,881.72,91.617554,9.62392709,EUR
T5FD7CDA7EFAB,2023-05-24,674.45,91.572343,7.36524683,EUR
T495299E4DE10,2023-06-02,2624.91,93.124638,28.18706577,EUR
T6A552D3F5F26,2023-06-27,796.11,98.85084,8.05366659,EUR
TA60933F0D435,2024-01-05,337.83,98.979203,3.41312264,EUR
T9EAEE8501521,2024-01-23,464.21,87.909674,5.28049674,EUR
T055D5E4BFC12,2024-02-29,1947.76,109.134651,17.84731685,EUR
TBDB00215EC9C,2024-03-20,787.28,101.367603,7.7666222,EUR
T6DD87BF54A8D,2024-06-21,754.33,127.067518,5.93642302,EUR
T4FC88FE87D48,2024-07-01,2101.79,111.232206,18.89551995,EUR
TD07CD5AE5EB4,2024-08-20,432.93,111.645185,3.8777627,EUR
T62C6E91738F4,2024-08-23,150.54,115.4219,1.30429102,EUR
T02F3E5382D9C,2024-09-27,454.91,158.963487,2.86173165,EUR
T98C1C68464F8,2024-10-03,1092.33,124.1302,8.79985304,EUR
TD1E81B82C009,2024-10-30,737.15,160.153261,4.60275164,EUR
T6FA28589C170,2024-11-17,258.28,162.203569,1.59233091,EUR
T91AA381BE477,2025-01-23,2028.89,134.894223,15.04057356,EUR
T862D87BC1BBC,2025-01-25,1025.76,137.970842,7.43463842,EUR
T36B76B16F110,2025-02-25,1228.57,145.705746,8.43185985,EUR
T07237CB6FF5C,2025-03-01,1259.01,141.979765,8.86754893,EUR
T9AE48DD0EA75,2025-05-02,318.48,141.483035,2.25104725,EUR
T526941306AB5,2025-05-06,1146.76,138.856291,8.25862723,EUR
T5D495ABC9885,2025-05-21,1860.05,115.843799,16.05652116,EUR
T301D5B7CD19F,2023-01-01,163.79,100.363557,1.63192296,EUR
TCCA5CDCD0FC7,2023-01-27,326.21,99.601585,3.27517444,EUR
T2918D185D3FB,2023-03-24,400.88,101.591808,3.94599996,EUR
T2EF06D1BC213,2023-04-02,237.08,109.513504,2.16483064,EUR
T6E7903FB1CE1,2023-04-30,498.01,101.966133,4.88410366,EUR
T88934E3EEC29,2023-05-20,63.71,119.691274,0.53231739,EUR
T29D9263F8EE9,2023-06-06,529.96,94.863116,5.58654147,EUR
TF23E66DD7538,2023-06-19,244.85,102.950325,2.37832391,EUR
T03BDB2A1D82D,2023-07-02,322.36,100.024501,3.222763,EUR
T5B58614D1A9C,2023-08-01,1050.71,127.406373,8.24695133,EUR
TA5E3EFA86F1F,2024-04-01,135.88,100.526436,1.35171552,EUR
T716E53D5571D,2024-05-02,429.44,126.688404,3.38970214,EUR
TC0C169B166DA,2024-06-03,634.84,105.139028,6.03810843,EUR
T989B4705D7ED,2024-09-27,397.7,91.138969,4.36361145,EUR
T49124E9F062B,2024-10-27,104.3,92.032221,1.13331864,EUR
T36256C8BC11F,2025-02-17,963.65,102.865144,9.36811378,EUR
TDC59E6DD64D2,2025-06-20,298.69,140.038028,2.13294488,EUR
TD83566C5275D,2025-08-05,235.63,120.204951,1.96026428,EUR
TC0BF3BA8845A,2023-04-25,226.08,104.534464,2.16269422,EUR
T000DBFDBD3DD,2023-10-03,240.96,119.833398,2.01079239,EUR
T0AEDDBB7D94A,2024-10-05,137.9,110.371102,1.24942839,EUR
T56A7CBED6095,2024-12-22,485.85,117.083088,4.14960242,EUR
TF4A7CE9117CC,2025-02-25,254.7,115.968178,2.19625897,EUR
TB11B6AA5396B,2025-04-17,183.35,112.698008,1.62688302,EUR
T4C572E3404E4,2025-04-26,196.92,118.038181,1.6683128,EUR
T53FD3D644A1C,2025-06-25,523.62,113.252416,4.62345925,EUR
T7D790C513A59,2025-12-22,153.04,117.400607,1.30358831,EUR
TCE83791802E6,2023-01-03,619.81,101.872316,6.08414393,EUR
T065762BA87B7,2023-06-25,900.97,109.726151,8.21107118,EUR
T75A4B5D65048,2024-06-27,944.97,115.500205,8.18155006,EUR
TED865C03BADD,2024-07-20,1014.13,113.575286,8.92910634,EUR
T4DE51377065D,2025-04-21,198.37,118.862057,1.66889003,EUR
T56E27F6CCE59,2025-08-31,119.58,128.421811,0.93112984,EUR
TF0ADA562D6E4,2025-10-24,703.45,115.852548,6.07190623,EUR
T410AF64D1CFA,2025-10-30,986.86,149.138381,6.6171094,EUR
T3116BB42FF03,2025-12-29,1124.31,114.14617,9.84976576,EUR
TBA17BDD5D702,2023-03-24,861.59,111.840721,7.70376474,EUR
TAB66BADD4B94,2023-04-23,289.17,106.853969,2.70618438,EUR
TDA64830E1144,2023-05-15,345.4,99.175935,3.48270843,EUR
TCB8B14BFC75F,2023-05-18,150.38,93.465796,1.60896233,EUR
T8FE2F0017EFC,2023-08-19,369.15,92.562151,3.98811368,EUR
TEAEFEDCA53BA,2023-08-23,415.88,118.457867,3.51081649,EUR
T29E6C47282F5,2023-11-24,296.9,96.519741,3.07602026,EUR
TD4E2AC4C400A,2023-11-25,471.06,129.093666,3.64899268,EUR
T94589590F9D4,2023-12-16,441.19,90.986553,4.84890551,EUR
T0D5DCC2DB909,2024-02-01,158.75,120.553135,1.31684405,EUR
TB70AC7C630EE,2024-06-21,856.38,109.205567,7.84194391,EUR
T39262637B948,2024-08-03,299.53,109.893532,2.72559419,EUR
T76FF6C8788EC,2024-11-29,1229.81,101.256477,12.14545695,EUR
T38C560892954,2024-12-27,479.74,133.1844,3.60208904,EUR
TF3D90ABB3291,2025-01-02,1534.77,95.986876,15.98932843,EUR
TFC45061976AA,2025-01-17,845.04,104.068818,8.12002017,EUR
T14F0D598B30C,2025-07-01,415.02,91.074965,4.55689931,EUR
T76F2CFB19B35,2023-06-06,955.08,107.962946,8.84638902,EUR
T62D4CA22B96D,2023-08-17,641.81,109.689289,5.85112372,EUR
T9FE9A71A882E,2023-09-02,784.06,112.909336,6.9441602,EUR
TDF50540B2E25,2023-09-14,367.02,117.850865,3.11428874,EUR
T9F6664A4D364,2023-12-03,1074.1,127.095807,8.45113276,EUR
T2349FE23D27F,2024-03-22,94.83,102.113252,0.9286381,EUR
TB577BAE9F706,2024-06-25,1594.97,115.384647,13.82310217,EUR
T562143119695,2024-07-31,1757.68,152.849711,11.49942723,EUR
T5EA109C474B8,2024-09-06,492.94,166.983296,2.95205528,EUR
T6C886934722D,2024-09-08,653.36,114.707796,5.69587449,EUR
T3322EE6A312B,2024-10-18,340.17,69.265337,4.91105439,EUR
T1CB34D8F570D,2024-12-03,299.09,118.691083,2.51993399,EUR
T011170A3220B,2025-01-21,221.36,118.70792,1.86472643,EUR
T92D7F98B9AC6,2025-02-02,337.37,144.695977,2.33156406,EUR
TAE1A6280EE6E,2025-04-05,531.06,117.607262,4.51557474,EUR
T02E41B31DE32,2025-05-07,479.55,88.755228,5.40305052,EUR
TE4AD0698CF89,2025-08-25,1552.91,145.592525,10.66613388,EUR
TC035C9D9CC52,2025-09-17,377.34,74.294589,5.07893169,EUR
T3F9EDE59B28F,2025-10-26,114.58,75.602005,1.51562657,EUR
TF9BDFB386172,2025-12-26,1201.31,119.571431,10.0467799,EUR
T5E9F4D5A3738,2023-01-03,2412.86,98.116048,24.59194857,EUR
T170E22FA3A4F,2023-01-26,522.9,102.840257,5.08455534,EUR
T618B52BEABB6,2023-04-30,527.5,106.123076,4.97068395,EUR
T86D01E36923D,2023-05-07,1648.01,90.2876,18.25287849,EUR
T679F83BDCDF1,2023-08-07,649.66,98.228945,6.61372461,EUR
T61B023BA07FF,2023-09-04,628.07,91.455022,6.8674999,EUR
TF44E3C65CAC1,2023-10-06,2454.57,91.563372,26.80732939,EUR
T42BF3DE6C4E1,2023-12-23,300.54,99.158442,3.0309354,EUR
T4B91AE73436A,2023-12-28,4662.73,99.479888,46.87112344,EUR
TEB26C6D1ED86,2024-03-02,551.3,119.239411,4.62350513,EUR
TFB056E97F039,2024-03-25,1800.42,118.369551,15.21019555,EUR
TC0E298861AEB,2024-04-21,824.98,116.797743,7.0632924,EUR
T062BCC7E8446,2024-07-21,1118.21,113.602712,9.84316405,EUR
T9178D769FCDB,2024-07-23,729.36,113.929044,6.40186741,EUR
TCE751CA5721B,2024-08-02,1785.86,112.814512,15.83006694,EUR
T90F72EE0CDE9,2024-09-18,681.66,162.708759,4.18946826,EUR
T1728B9ADDB4C,2024-09-19,569.09,160.680559,3.54174412,EUR
TF34A9DC6F907,2024-10-23,3839.39,154.217892,24.89586537,EUR
T66E6D9EB3BEC,2024-11-19,921.41,116.454863,7.91213112,EUR
TBD356573855E,2024-12-17,524.18,119.343736,4.39220092,EUR
T5A1F76202B2D,2025-02-16,273.19,142.722673,1.91412786,EUR
T4B8F4EA0D7E2,2025-02-23,4003.23,116.622916,34.32628532,EUR
T1D3DEB8917B0,2025-02-25,578.74,115.968178,4.99051261,EUR
TE4703F0A95FA,2025-05-01,4683.8,116.862785,40.07949622,EUR
T36E9AD9A1DAB,2025-07-07,1238.28,152.269021,8.13218311,EUR
T1BA7AD6246B7,2025-10-21,1008.99,146.478124,6.88831731,EUR
T58CC1AD7F105,2023-06-24,254.96,110.557998,2.30616475,EUR
TAC759FFEA136,2023-08-27,108.46,98.206431,1.10445623,EUR
T3059D8E8B3FE,2024-03-26,328.8,107.967198,3.04539403,EUR
TEE9BF9497CDC,2024-07-26,274.66,111.231759,2.46921603,EUR
TE95D4103C95B,2024-12-04,595.91,153.325417,3.88654805,EUR
TFEBEEE6C7324,2024-12-20,690.55,153.835272,4.48890576,EUR
T0CD9975E50BE,2025-03-04,621.23,129.517602,4.79650953,EUR
T12DA82062805,2025-03-06,734.46,129.182941,5.68543625,EUR
TF78513C94088,2025-03-25,1353.82,95.186036,14.22284197,EUR
T92124062ECD9,2025-05-07,468.87,138.370206,3.38850633,EUR
T42371C926686,2025-05-24,798.19,134.708787,5.92529042,EUR
T41575E19ED51,2025-07-29,506.91,148.433916,3.4150384,EUR
T26E8A834129B,2025-10-27,84.18,149.854662,0.56171577,EUR
T51731DB2E0E4,2025-12-28,311.7,110.920294,2.81013091,EUR
TE03214D3711A,2023-04-06,14671.23,103.969914,141.11030726,EUR
T460824F4E85F,2023-04-22,1732.46,103.729993,16.70165887,EUR
T6E999E728B0D,2023-05-22,5078.18,108.251177,46.91105779,EUR
T29BAD3F397BD,2023-07-21,3279.01,90.168271,36.36540043,EUR
T406379E6BC3F,2023-10-09,3312.61,121.454101,27.27458044,EUR
TC42A73362BBB,2023-11-25,3084.51,115.386359,26.73198898,EUR
TF5DF45937E59,2024-01-03,1883.58,97.34037,19.35045452,EUR
T9F0EAD0C6735,2024-02-25,118.73,123.044009,0.96490121,EUR
TA04FA30FEC31,2024-03-28,9215.42,70.799521,130.16224309,EUR
T95325264CEE6,2024-04-03,1385.09,118.433065,11.6951633,EUR
T8A368A05B0CB,2024-04-11,2035.96,102.605938,19.84251044,EUR
TCC008D7ED2DE,2024-04-25,2073.09,114.526102,18.10149047,EUR
T7DC32D03F252,2024-06-03,1284.1,113.805501,11.28328316,EUR
T78572CE89640,2024-06-25,3066.37,115.384647,26.57520999,EUR
TA535479A262C,2024-07-25,2407.59,115.28867,20.88312218,EUR
TF9F7DD63EBD3,2024-08-19,1359.66,161.476775,8.42016229,EUR
T16C6628395B2,2024-08-24,2838.28,74.135914,38.284788,EUR
T2832590D2C49,2024-11-22,2430.75,136.715818,17.77960243,EUR
T69AC30B36B85,2024-11-26,5501.13,137.5999,39.97917112,EUR
TDB68E21065F2,2024-12-23,800.09,117.083088,6.83349878,EUR
T89E95E5B7FFF,2025-01-20,1260.75,139.057063,9.06644932,EUR
T58C4E3F46115,2025-02-06,4631.1,124.129368,37.30863002,EUR
TB875898C2990,2025-04-24,1451.37,123.703746,11.7326429,EUR
T7AB72C701583,2025-05-27,1159.98,88.395601,13.12254683,EUR
T36D47E561A32,2025-05-30,1513.68,139.108049,10.88132209,EUR
TF3BAAA0F58C7,2025-06-06,2294.37,129.768943,17.6804338,EUR
T22A2231106CC,2025-06-25,2301.79,148.450631,15.50544826,EUR
T3EEFF9938AE3,2025-07-24,2091.38,111.251351,18.79872922,EUR
TD23966304C94,2025-07-25,1042.91,110.134575,9.46937218,EUR
T7E85FE707A55,2025-07-28,4823.38,132.240155,36.4744301,EUR
T7348EC610F2D,2025-08-04,7718.17,145.312992,53.11412119,EUR
TA9521E391B78,2025-09-29,492.84,101.819789,4.84030218,EUR
T48AD0171F81C,2025-10-21,667.5,134.319004,4.96949831,EUR
T9C5EBAB6A4AB,2025-11-07,5863.34,113.674632,51.58000902,EUR
TF68F4B1609FF,2025-12-04,9493.6,117.868545,80.54394377,EUR
TBA6645411515,2023-01-06,2315.81,98.963762,23.40060923,EUR
TB112E1089C6D,2023-01-30,499.71,103.689458,4.81933935,EUR
TF3AE3CCE3B5F,2023-02-05,1300.93,103.391913,12.58252424,EUR
T19A07D12B53F,2023-03-01,895.4,98.13469,9.12414723,EUR
TBA8F190AE0EC,2023-06-24,401.74,82.789085,4.85257817,EUR
TB6164F331A0A,2023-07-28,709.62,89.526337,7.92642652,EUR
T5B4EAA5C0AD6,2023-08-02,327.34,92.369089,3.54385466,EUR
T16E842188F20,2023-09-23,2282.07,104.336651,21.8721963,EUR
T53BABA69AD0A,2023-10-02,3116.21,106.409583,29.2850386,EUR
TFB13304B8021,2023-10-23,648.03,116.909132,5.54301911,EUR
T94B7AADBF9E0,2023-11-20,535.46,112.877893,4.74373441,EUR
T38B4C16AF5C7,2024-01-01,2092.41,117.491433,17.80901678,EUR
TBBBA2575D2AD,2024-01-04,2381.09,113.713972,20.93929718,EUR
T372D6AE04E17,2024-04-03,369.03,118.205217,3.12190503,EUR
TBE0A5D7B76D8,2024-04-24,799.48,68.446101,11.68040256,EUR
TC15CE36955B2,2024-06-20,858.55,108.251961,7.93102725,EUR
T4A309D91640E,2024-09-03,485.79,121.484153,3.9987824,EUR
T666891D1D0FF,2024-09-25,1225.59,123.73682,9.90483702,EUR
T88FB182EE5D5,2024-11-18,514.11,115.634127,4.44601134,EUR
T4EE4BE4C7534,2025-01-07,584.17,105.002635,5.56335157,EUR
TB8EC9F528DFE,2025-02-20,829.91,122.570707,6.77088981,EUR
T9637FAE34531,2025-02-24,273.46,125.264817,2.18303236,EUR
TE60C695124A5,2025-03-03,173.68,116.158957,1.49521884,EUR
TA14288FE9317,2025-04-28,1876.22,117.761707,15.93231612,EUR
T43DC8A07940D,2025-05-04,497.77,126.391347,3.93831618,EUR
TA002B0F29A88,2025-06-01,4965.58,90.032339,55.15332883,EUR
TAA11791F4AB0,2025-06-05,4358.42,90.291201,48.27071621,EUR
T410874D965D6,2025-07-25,600.17,110.134575,5.44941815,EUR
T71B31DD8A919,2025-07-27,5846.73,147.747454,39.57243289,EUR
T7A62EBEFD542,2025-10-27,1905.41,114.946127,16.57657957,EUR
T12FA108DD536,2025-11-26,537.08,80.826353,6.64484033,EUR
T5FA4AFF537B6,2025-12-05,114.08,85.339868,1.3368034,EUR
TFC8DB3B188A8,2023-01-02,1322.16,101.463237,13.03088587,EUR
TF7B0B3FAAA07,2023-02-27,2834.0,103.036066,27.50495549,EUR
T4C556EC57FB4,2023-04-25,2377.1,96.045616,24.74966095,EUR
TE3A88A2AB3DB,2023-07-01,98.15,84.353233,1.1635489,EUR
TEACF9BFA1A89,2023-12-30,453.7,97.968581,4.63105313,EUR
TD073AFC0E3CC,2024-05-30,850.97,124.07925,6.85825416,EUR
TE1957B9BBAFA,2024-11-28,399.48,111.393765,3.58620219,EUR
TF9D855F7288F,2025-02-19,46.63,114.105557,0.40868833,EUR
T7CD43AA97C86,2025-02-22,503.66,136.652827,3.68568492,EUR
TEB4693F9D46D,2025-02-25,897.4,115.90846,7.74235213,EUR
T6DE144F967A9,2025-03-08,591.21,117.166284,5.04588398,EUR
T1B4464626EC1,2025-04-23,405.39,109.482026,3.70276473,EUR
TD86A05AD8299,2025-05-04,930.36,111.534356,8.34142274,EUR
TD3E5308F38AB,2025-06-24,1184.25,135.712535,8.72616837,EUR
T5FB105CBBF11,2025-10-24,618.64,113.666004,5.44257729,EUR
T9CA9B66988E9,2025-12-05,2696.72,96.582613,27.92133485,EUR
TA8559AA5FA3B,2023-01-04,1056.22,103.36039,10.21880427,EUR
T96ECC131B6EA,2023-03-21,147.98,102.959293,1.43725958,EUR
T0206E0A3E134,2023-03-25,112.05,96.654005,1.1593327,EUR
TBB5C5C8A9CC5,2023-05-27,366.7,110.325336,3.3237727,EUR
T3476D4C38B11,2023-06-28,804.18,111.687253,7.20028963,EUR
T93B873259BF5,2023-08-24,458.35,113.117506,4.05197066,EUR
TB2720CCBF3D7,2023-11-02,582.98,79.829504,7.3028308,EUR
T57BABB89B5D8,2023-11-10,126.18,107.8923,1.16954277,EUR
TF7B7358CAEFD,2024-03-29,227.91,102.131865,2.23150841,EUR
T7D6BDDD67B83,2024-04-07,67.41,66.554191,1.0129151,EUR
TF8E96DDDDF11,2024-05-01,314.53,103.523235,3.03821764,EUR
TD8775E6D41A9,2024-06-03,69.05,112.009155,0.61642906,EUR
TE6A6E7FD5EC5,2024-07-03,950.92,107.715504,8.82806547,EUR
TAC7156745D05,2024-09-21,1123.33,122.534408,9.16743366,EUR
T88A77CB4A3CB,2024-11-17,388.94,134.075515,2.9008755,EUR
TC39DBA165F0B,2024-12-01,112.56,134.832591,0.83482712,EUR
